9HQNvz4eZPU,190.0,200.0,"""/m/01kcd,/m/07c6l"""
9I4Lo0lzFwk,310.0,320.0,"""/m/02p01q,/m/07pdjhy"""
9ITN8PpNWrs,40.0,50.0,"""/m/015lz1,/m/03r5q_,/m/04rlf"""
9IVYGuEjmX8,100.0,110.0,"""/m/04rlf,/m/04szw,/m/0l156b"""
9InBmD_Miek,280.0,290.0,"""/m/085jw,/m/0l14j_"""
9JMbARk-xd0,100.0,110.0,"""/m/015lz1,/m/0z9c"""
9Jg0WFdSeHA,70.0,80.0,"""/m/0dwt5"""
9JlifkCmUOk,290.0,300.0,"""/m/015lz1,/m/04rlf,/m/06by7,/m/07s8j8t,/m/07sbbz2"""
9K8EePrEDdo,330.0,340.0,"""/m/01kcd,/m/05pd6,/m/06ncr"""
9KK6rg03bC8,400.0,410.0,"""/m/01s0ps,/m/05148p4,/m/05r5c"""
9L3EMXLufVg,0.0,10.0,"""/m/04rlf,/m/0gy1t2s"""
9LDw8ke99oA,70.0,80.0,"""/m/015lz1,/m/04rlf,/m/07sr1lc"""
9PQZSLa_A8A,130.0,140.0,"""/m/03q5t,/m/05148p4"""
9PSkAJ2eqnY,20.0,30.0,"""/m/05r5wn,/m/07qn4z3"""
9Qle4fgMbzk,0.0,10.0,"""/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/0b_fwt,/m/0fx80y"""
9RBzsjga73s,10.0,20.0,"""/m/01v1d8"""
9Tl2l3bsLpE,60.0,70.0,"""/m/04rlf,/m/05r5wn,/m/0l14md"""
9UCLvFqkFxk,140.0,150.0,"""/m/01kcd,/m/06ncr,/m/085jw"""
9UEqvyekXt4,30.0,40.0,"""/m/013y1f,/m/03gvt"""
9UanH79U3H4,30.0,40.0,"""/m/01b82r,/m/07pl1bw,/m/083vt"""
9WzzYYWpeyA,130.0,140.0,"""/m/01kcd,/m/01wy6"""
9YFQS6Ix-tg,480.0,490.0,"""/m/02bk07"""
9YFmBiwFam8,130.0,140.0,"""/m/018j2,/m/04rzd"""
9YG2BVRepYQ,30.0,40.0,"""/m/04rlf,/m/04szw,/m/0l156b"""
9YMiBYWy8vw,400.0,410.0,"""/m/0239kh"""
9YnYlDFKn-U,30.0,40.0,"""/m/01hgjl,/m/02lkt,/m/04rlf,/m/07qb_dv"""
9Z6Q0X60rmo,180.0,190.0,"""/m/01kcd,/m/07gql"""
9ZHb9uNGdhE,90.0,100.0,"""/m/015lz1,/t/dd00005"""
9bSIyQR9ns8,30.0,40.0,"""/m/01swy6,/m/04rlf"""
9bSycck3vkE,140.0,150.0,"""/m/02qmj0d"""
9bXaY5f8Ok0,210.0,220.0,"""/m/015lz1,/m/04rlf,/m/06rqw"""
9cCvPng7sZs,30.0,40.0,"""/m/042v_gx,/m/04rlf,/m/0b9m1"""
9cOXbQSEQ0M,40.0,50.0,"""/m/015lz1,/m/04rlf,/m/05lls"""
9cyNbQPLWhA,30.0,40.0,"""/m/027m70_"""
9dx9IhSqwC4,30.0,40.0,"""/m/01kcd,/m/07c6l"""
9e8e_pl5oGs,470.0,480.0,"""/m/02p01q,/m/07pdjhy,/m/083vt"""
9gPyrJzct_Q,270.0,280.0,"""/m/07k1x,/m/09x0r,/t/dd00065"""
9gSOOPDuD4Y,180.0,190.0,"""/m/085jw,/m/0l14j_"""
9m0tNvskmTc,400.0,410.0,"""/m/04rlf,/m/05r5wn,/m/0l14_3"""
9mKh-VUji5c,20.0,30.0,"""/m/01bns_,/m/0d8_n"""
9mqA4YdX444,160.0,170.0,"""/m/085jw,/m/0mkg"""
9nVpyqfyBSE,0.0,10.0,"""/m/026t6,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0l14md"""
9oiSwXk8Nsk,590.0,600.0,"""/m/0145m,/m/04rlf,/m/06bxc,/m/0glt670"""
9pprRV_MQJo,180.0,190.0,"""/m/015lz1,/m/04rlf,/m/07s8j8t"""
9qLMooHY12Y,0.0,10.0,"""/m/04rlf,/m/0cfdd"""
9rgB0wKU1-g,380.0,390.0,"""/m/03m5k,/m/0d8_n"""
9urECCI7_EI,80.0,90.0,"""/m/04rlf,/m/04szw,/m/07kc_"""
9x1jS5OMuJA,130.0,140.0,"""/m/05pd6"""
9x7jWb4lE7c,220.0,230.0,"""/m/0342h,/m/04rlf,/m/04szw,/m/0b_fwt,/m/0fx80y,/t/dd00125"""
9xFXcBNlcqs,0.0,10.0,"""/m/0gy1t2s,/t/dd00125"""
9ziKfjHWqZ0,40.0,50.0,"""/m/015lz1,/m/016cjb,/m/02mscn,/m/0l14jd,/m/0y4f8,/m/0z9c"""
A-0Ay8G48wo,180.0,190.0,"""/m/03l9g"""
A1LXWbDIMVQ,260.0,270.0,"""/m/01wy6"""
A1ak2lKtjTk,30.0,40.0,"""/m/016622"""
A2WdjyKQ57A,130.0,140.0,"""/m/04rlf,/m/04szw,/m/05148p4,/m/05r5c,/m/0ggq0m"""
A2pgKzeDRqg,80.0,90.0,"""/m/03m5k,/m/0d8_n"""
A3Li869kKPU,30.0,40.0,"""/m/03l9g"""
A446kjocnCg,10.0,20.0,"""/m/01qbl,/m/026t6,/m/02hnl,/m/03qtq,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md"""
A4sXDN1fHLo,30.0,40.0,"""/m/03l9g"""
A5HWgcz4RaA,40.0,50.0,"""/m/027m70_"""
A5Qj7kiSCjU,80.0,90.0,"""/m/03p19w"""
A5fPSkTvjmY,70.0,80.0,"""/m/01hgjl"""
A6HJBIU1rD0,40.0,50.0,"""/m/026t6,/m/05pd6,/m/0l14md"""
A6Rz-eic_zE,10.0,20.0,"""/m/08j51y,/m/09x0r,/t/dd00125"""
A7F5i0yASIw,350.0,360.0,"""/m/03l9g"""
A7MEvndl2bo,30.0,40.0,"""/m/02bk07,/m/04rlf"""
A8CJ4YSsUgs,200.0,210.0,"""/m/015lz1,/m/018j2,/m/04rlf,/m/04rzd,/m/064t9"""
A8hemJIOtdo,280.0,290.0,"""/m/02qmj0d"""
A8k8WW1zUtg,40.0,50.0,"""/m/096m7z,/m/09x0r,/m/0_ksk"""
A96UdAiDxfI,30.0,40.0,"""/m/01v_m0,/m/07n_g,/m/0hdsk"""
AAqDGzjatbw,50.0,60.0,"""/m/04rlf,/m/05r5wn"""
AB3JPnLZ_Q8,10.0,20.0,"""/m/015lz1,/m/07rkbfh"""
ABHBmupT2ok,30.0,40.0,"""/m/04rlf,/m/04szw,/m/07s0s5r"""
ABVYSaLu_VM,10.0,20.0,"""/m/01s0ps,/m/04rlf,/m/04szw,/m/05148p4,/m/05r5c,/m/0b_fwt,/t/dd00125"""
ACF0RvXLuWg,30.0,40.0,"""/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/09x0r,/m/0fx80y"""
ACWpfJFrNJE,0.0,10.0,"""/m/026fgl,/m/0f8s22"""
ADQDLdfQHco,10.0,20.0,"""/m/018j2,/m/04rzd"""
AH00J1t0A2o,310.0,320.0,"""/m/015lz1,/m/04rlf,/m/07p6fty,/m/09x0r,/t/dd00126,/t/dd00127"""
AI1RzsszvGM,80.0,90.0,"""/m/0mbct"""
AI9P6HoiJy8,30.0,40.0,"""/m/04rlf,/m/0l14jd"""
AJJpDQfnx-Q,220.0,230.0,"""/m/04rlf,/m/0cfdd"""
AJTU5RhF3S4,550.0,560.0,"""/m/02p0sh1,/m/04rlf,/m/04szw,/m/0mkg"""
AL-xTyT47d8,40.0,50.0,"""/m/04rlf,/m/09x0r,/m/0l14qv"""
AMCeEoOgSvc,80.0,90.0,"""/m/04rlf,/m/0l156b"""
AMiwSqHTAs8,30.0,40.0,"""/m/04rlf,/m/07xzm,/t/dd00126"""
ANEGhfyLvSA,30.0,40.0,"""/m/04rlf,/m/0jtg0"""
ANaaOqwO0Uo,30.0,40.0,"""/m/0l14t7"""
ANvGzVp_Ti8,0.0,10.0,"""/m/085jw,/m/0l14l2"""
AOBITNYe9Io,30.0,40.0,"""/m/02qmj0d"""
AOFRlvrRb_o,30.0,40.0,"""/m/01c194,/m/04rlf"""
AOTHPLM0v_k,30.0,40.0,"""/m/01bns_,/m/0d8_n"""
AQq_en5-zr0,90.0,100.0,"""/m/02p01q,/m/083vt"""
ARXTRdKCupM,30.0,40.0,"""/m/018vs,/m/03lty,/m/04rlf,/m/05r6t,/m/06by7,/m/0dl5d"""
ASHHUdJ6tYg,520.0,530.0,"""/m/0mbct"""
ASgLbz48BaY,30.0,40.0,"""/m/01sm1g,/m/0l14md"""
ATDi-irUEWc,30.0,40.0,"""/m/02bxd,/m/09x0r"""
ATio6IpLghw,430.0,440.0,"""/m/013y1f,/m/03xq_f"""
AV18vFmDXPM,140.0,150.0,"""/m/0342h,/m/03lty,/m/04rlf,/m/04szw,/m/0fx80y"""
AVbNj9FigS8,30.0,40.0,"""/m/027m70_"""
AVogdV8khxc,30.0,40.0,"""/m/015lz1,/m/016cjb,/m/04rlf,/m/074ft,/m/0l14jd"""
AVsNJgR_K6w,30.0,40.0,"""/m/04rlf,/m/0l14jd,/m/0z9c"""
AWvNyjg1xdM,30.0,40.0,"""/m/015lz1,/m/018j2,/m/04rlf,/m/0gg8l"""
AX0gK-owIMc,140.0,150.0,"""/m/0mkg"""
AXrCD5KNLxQ,30.0,40.0,"""/m/015lz1,/m/04rlf,/m/05lls"""
AY_yCk4eTTI,60.0,70.0,"""/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/09x0r,/m/0b_fwt,/m/0fx80y,/t/dd00125"""
AYyX_Hj7aSU,21.0,31.0,"""/m/0c1dj,/m/0gy1t2s"""
A_NkQM85g6Q,30.0,40.0,"""/m/03q5t,/m/05148p4"""
A_Yd5huF2Pg,30.0,40.0,"""/m/013y1f,/m/01s0ps,/m/03gvt,/m/03xq_f,/m/05148p4,/m/05r5c"""
A_gCnyI9LkY,100.0,110.0,"""/m/02qmj0d,/m/05pd6"""
A_w4SS2R6LA,140.0,150.0,"""/m/08j51y,/m/09x0r,/t/dd00125"""
Aa8lvl6b-iM,120.0,130.0,"""/m/015lz1,/m/04rlf,/m/07p6fty,/t/dd00128"""
AaVUuKl8294,30.0,40.0,"""/m/0395lw,/m/04rlf"""
AaajkQEU3A0,130.0,140.0,"""/m/0342h,/m/04rlf,/m/04szw,/m/07xzm,/m/0fx80y"""
AagemOzvoZE,30.0,40.0,"""/m/015lz1,/m/01lyv,/m/04rlf"""
Aak-VLHtFPM,70.0,80.0,"""/m/01kcd,/m/01wy6"""
AareFwTIg1s,90.0,100.0,"""/m/0mkg"""
AazEalrc1nE,30.0,40.0,"""/m/015lz1,/m/04rlf,/m/064t9,/m/06j6l"""
AcYmsXCjF0k,30.0,40.0,"""/m/015lz1,/m/04rlf,/m/05lls"""
Ad7eEJyLcyw,30.0,40.0,"""/m/016622"""
AeXpy3nQbW0,0.0,10.0,"""/m/0mbct"""
AgiVUUy1uIs,9.0,19.0,"""/m/04rlf,/t/dd00006"""
AiGGDpbgp6I,140.0,150.0,"""/m/01b9nn,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"""
AkHaDKuiE_s,60.0,70.0,"""/m/0239kh,/m/026t6,/m/03t3fj,/m/06rvn,/m/0l14md"""
Akg1n9IWSrw,0.0,10.0,"""/m/01qbl,/m/026t6,/m/03qtq,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md"""
AlI7_vIYjro,20.0,30.0,"""/m/026fgl,/m/0f8s22"""
AlVr7-ntuqw,30.0,40.0,"""/m/01kcd,/m/07c6l"""
AmQiS7H-d9M,280.0,290.0,"""/m/04rlf,/m/06w87"""
AmoaUQ8MIQ8,550.0,560.0,"""/m/01wy6"""
AnSgRexnP64,30.0,40.0,"""/m/015lz1,/m/04rlf,/m/05lls"""
ApDJYsi9UGg,30.0,40.0,"""/m/03qjg,/m/085jw"""
AqYtUrWUX_s,0.0,10.0,"""/m/0gy1t2s"""
Aro-HcWNsHI,30.0,40.0,"""/m/01lyv,/m/04rlf,/m/07s0s5r,/m/0gg8l"""
ArsKCV3rkc4,30.0,40.0,"""/m/0192l,/m/085jw"""
AtAMCrBszqk,240.0,250.0,"""/m/0mbct"""
AtWf5OAE8aM,30.0,40.0,"""/m/01kcd,/m/07c6l"""
Ats8Yb9WrDU,40.0,50.0,"""/m/085jw,/m/0l14j_"""
AuwwPMrH5sE,170.0,180.0,"""/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/07pt_g0,/m/0fx80y"""
AvUZN3f0YmA,510.0,520.0,"""/m/023vsd,/m/07pdjhy"""
AvnXQjeIqEk,30.0,40.0,"""/m/04rlf,/m/04rzd,/m/09x0r"""
AwgJLNHUViU,60.0,70.0,"""/m/015lz1,/m/04rlf,/m/05r5c,/m/0ggq0m"""
AwtHdODObEw,30.0,40.0,"""/m/02bk07"""
AzGtPHlrlzU,70.0,80.0,"""/m/015lz1,/m/01hgjl,/m/04rlf"""
B-Id6gGDi9E,15.0,25.0,"""/m/03qjg,/m/085jw"""
B0ay3dJ4T4Q,300.0,310.0,"""/m/01b82r,/m/083vt"""
B0jOLTYnbOw,200.0,210.0,"""/m/04rlf,/m/06w87"""
B1ixRtiUJ-U,30.0,40.0,"""/m/01xqw,/m/02fsn,/m/0l14_3"""
B4KIQtk7fT4,230.0,240.0,"""/m/01wy6,/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y,/m/0l14qv"""
B4lGhVjoMTk,210.0,220.0,"""/m/0l14t7"""
B5D1Er0X8FM,410.0,420.0,"""/m/02bk07"""
B6Bgv9gGCmY,370.0,380.0,"""/m/0150b9"""
B6LfW54PyZ0,30.0,40.0,"""/m/0239kh"""
B77LXsUegag,30.0,40.0,"""/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/0b_fwt,/m/0cfdd"""
B8QSRndv8mM,280.0,290.0,"""/m/04rzd"""
B8vWu_8foaA,30.0,40.0,"""/m/01b82r"""
B9sno0As9PY,30.0,40.0,"""/m/01c194,/m/04rlf"""
BAsBsxsPLno,30.0,40.0,"""/m/04rlf,/m/0jtg0"""
BBSApRvkaqY,210.0,220.0,"""/m/02bxd,/m/04rlf,/m/04szw"""
BDk9MPt_gCc,30.0,40.0,"""/m/01glhc,/m/04rlf"""
BDvQNm7FggM,0.0,10.0,"""/m/011k_j"""
BEZdszHKGTQ,20.0,30.0,"""/m/03qjg,/m/085jw"""
BFOkpi3oZBI,6.0,16.0,"""/m/01glhc,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"""
BJiPVGwmnU8,130.0,140.0,"""/m/04rlf,/m/0dwt5"""
BK5mKgdB4bw,380.0,390.0,"""/m/01v1d8,/m/04rlf,/m/0cfdd"""
BLfF6L301UY,30.0,40.0,"""/m/015lz1,/m/01swy6,/m/04rlf"""
BMxgDBoPv_0,0.0,10.0,"""/m/01s0ps,/m/05148p4,/m/05r5c"""
BO99j_lS9Rc,340.0,350.0,"""/m/015lz1,/m/04rlf,/m/05w3f"""
BQ1JuiTKfAQ,30.0,40.0,"""/m/02qmj0d"""
BRK2rXjsn_s,200.0,210.0,"""/m/01b82r"""
BSLriWJ7hn8,30.0,40.0,"""/m/0192l,/m/085jw"""
BTMWpYzpu5g,60.0,70.0,"""/m/01p970,/m/026t6,/m/0l14md"""
BTUjg01sc1M,20.0,30.0,"""/m/01c194,/m/04rlf,/m/0jtg0"""
BTxwsd0wOMg,70.0,80.0,"""/m/01j4z9,/m/07k1x,/m/0_ksk"""
BVonSUC3zIQ,20.0,30.0,"""/m/085jw,/m/0l14l2"""
BVt8RgNrwbQ,30.0,40.0,"""/m/0l14t7"""
BVwe13xVidc,0.0,10.0,"""/m/02qmj0d"""
BWP4MGoC1SI,1.0,11.0,"""/m/01d380,/m/07k1x,/m/0_ksk"""
BXcEsM8ykhE,30.0,40.0,"""/m/03m5k,/m/0d8_n"""
BXzr4xzd3-4,120.0,130.0,"""/m/04rlf,/m/0l156b"""
BYXVBTmoBpo,500.0,510.0,"""/m/023vsd,/m/07pdjhy,/m/083vt"""
BYnYTgeM6Go,30.0,40.0,"""/m/0192l,/m/085jw"""
BZPczXuL4Bs,30.0,40.0,"""/m/015lz1,/m/0342h,/m/04rlf,/m/04rzd,/m/04szw,/m/0fx80y"""
BZn_6borMY4,30.0,40.0,"""/m/04rlf,/m/07xzm"""
B_DkmRilXyU,30.0,40.0,"""/m/03l9g,/m/07k1x"""
B_Q0gSrL-PU,30.0,40.0,"""/m/042v_gx,/m/04rlf,/m/09x0r"""
BaB9bAHskUU,260.0,270.0,"""/m/04fq5q,/m/04rlf,/m/04szw"""
BaQE00jWU4E,30.0,40.0,"""/m/01c194,/m/04rlf"""
Bbaz_T6BN3g,270.0,280.0,"""/m/04rlf,/m/06w87,/t/dd00126"""
BbkwSomTh3g,20.0,30.0,"""/m/0mbct"""
BcVapmCbULQ,30.0,40.0,"""/m/01qbl,/m/026t6,/m/02hnl,/m/03qtq,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md"""
BceDXBeTS9k,140.0,150.0,"""/m/01v_m0,/m/07n_g"""
Bcs-E6kVjqQ,200.0,210.0,"""/m/015lz1,/m/016cjb,/m/02mscn,/m/04rlf"""
Bcv0Cc6HY3E,20.0,30.0,"""/m/011k_j,/m/04rlf"""
Bd9TjPP31U0,130.0,140.0,"""/m/015lz1,/m/0gywn"""
BdQDuT6rJfU,10.0,20.0,"""/m/015lz1,/m/01b9nn,/m/02rr_,/m/04rlf,/t/dd00125"""
Bdkov4O7umk,170.0,180.0,"""/m/013y1f,/m/03gvt"""
Bea_2ANKJ5o,0.0,10.0,"""/m/015lz1,/m/02cz_7,/m/04rlf"""
BejkSBD0dPo,60.0,70.0,"""/m/027m70_"""
BfUoopDpmmY,30.0,40.0,"""/m/015lz1,/m/04rlf,/m/05fw6t,/m/074ft"""
BhJa0kTUdGY,50.0,60.0,"""/m/015lz1,/m/018j2,/m/01lyv,/m/04rlf"""
BhYaXU1MVcQ,10.0,20.0,"""/m/085jw,/m/0l14l2"""
BiIRK96m0Ho,30.0,40.0,"""/m/01kcd,/m/06ncr,/m/085jw"""
BiqPn3d_dKM,150.0,160.0,"""/m/02bxd,/m/04rlf,/m/04szw"""
Bj9KEmLWRek,30.0,40.0,"""/m/02p01q,/m/07pdjhy"""
BjBO3Zxw5cc,130.0,140.0,"""/m/02p01q,/m/07pdjhy,/m/083vt"""
BkSCfcTBMRY,230.0,240.0,"""/m/01xqw,/m/02fsn,/m/05148p4,/m/05r5c,/m/07y_7,/m/0l14_3"""
BkiVd188Cqs,0.0,10.0,"""/m/01j4z9,/m/07k1x,/m/0_ksk"""
BljxyYDZ_ZY,30.0,40.0,"""/m/05r5wn,/m/09x0r"""
BoSHA6-rvxM,110.0,120.0,"""/m/018vs"""
BoWZqMDslRg,240.0,250.0,"""/m/04rlf,/m/08j51y"""
BojCkFK3pNg,30.0,40.0,"""/m/03q5t,/m/05148p4"""
BpLUOKHl51E,0.0,10.0,"""/m/01xqw,/m/02fsn,/m/07y_7,/m/0l14_3"""
Bpfz1iGvbEM,510.0,520.0,"""/m/026t6,/m/02k_mr,/m/0l14md"""
BqIZipifARo,80.0,90.0,"""/m/0342h,/m/04rlf,/m/04szw,/m/06w87,/m/0fx80y"""
Bs6v2aPYtfI,130.0,140.0,"""/m/02p01q,/m/07pdjhy"""
BtAhd1y-41o,30.0,40.0,"""/m/01d380,/m/07k1x,/m/083vt,/m/0_ksk"""
BupCr-FQmhY,20.0,30.0,"""/m/0239kh"""
BurGML_ZqSA,100.0,110.0,"""/m/0395lw,/m/03wwcy,/m/07r67yg"""
Bx3nzrmGXhw,11.1,21.1,"""/m/07kc_"""
C-7ubPOCeJk,240.0,250.0,"""/m/015lz1,/m/02x8m"""
C0AQyOVGvFM,100.0,110.0,"""/m/015lz1,/m/04rlf,/m/06j6l"""
C2Kx6S0pU9g,40.0,50.0,"""/m/015lz1,/m/016cjb,/m/02mscn,/m/04rlf,/m/0l14jd,/m/0y4f8"""
C4MIXvkfQ8I,30.0,40.0,"""/m/01sm1g,/m/0l14md"""
C4MeKaeaPcU,30.0,40.0,"""/m/013y1f,/m/01s0ps,/m/03xq_f,/m/05148p4,/m/05r5c"""
C4XXm2vgpe8,30.0,40.0,"""/m/0mbct"""
C4amboojHTQ,110.0,120.0,"""/m/07kc_"""
C4l0CG4ojf4,20.0,30.0,"""/m/04rlf,/t/dd00006"""
C5Zs-Lb2rIM,90.0,100.0,"""/m/01hgjl"""
C6blVQB_y_E,110.0,120.0,"""/m/04rlf,/m/0l156b"""
C6ws4MxOH2Y,220.0,230.0,"""/m/01kcd,/m/06ncr,/m/085jw"""
C7ipCdLK60M,80.0,90.0,"""/m/0mbct"""
C8ObS1VYVI4,30.0,40.0,"""/m/01b82r"""
C9Ot0lN_Sew,30.0,40.0,"""/m/04rlf,/m/07brj"""
C9e2k030QcY,30.0,40.0,"""/m/03q5t,/m/05148p4"""
CA-ImQKosT0,190.0,200.0,"""/m/015lz1,/m/05lls"""
CAbNGe1PWoY,130.0,140.0,"""/m/0342h,/m/03lty,/m/04rlf,/m/04szw,/m/0fx80y"""
CCFYOw8keiI,100.0,110.0,"""/m/085jw,/m/0l14l2"""
CDbjqygOlhI,30.0,40.0,"""/m/01glhc"""
CEYm8gIZkqU,30.0,40.0,"""/m/04rlf,/m/05r5c,/m/07r67yg"""
CEfpUeWuN2Q,180.0,190.0,"""/m/02rr_,/m/04rlf,/m/096m7z,/m/0l14qv"""
CEmbZUIXmO0,130.0,140.0,"""/m/015lz1,/m/0342h,/m/07brj"""
CFUB2_5zHzg,30.0,40.0,"""/m/01b82r,/m/07k1x,/m/07pdjhy,/m/083vt,/m/0_ksk"""
CFqGzYvwdX4,160.0,170.0,"""/m/07k1x,/t/dd00088"""
CHo8wKj9J1w,30.0,40.0,"""/m/026t6,/m/04rlf,/m/04szw,/m/05r5wn,/m/0l14md"""
CJd4vO8jkyE,70.0,80.0,"""/m/01lyv,/m/0342h,/m/04rlf,/m/04szw,/m/06w87,/m/0fx80y,/m/0gg8l"""
CKEPPcaCjbw,60.0,70.0,"""/m/01b9nn,/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"""
CKhCVFaGMF0,20.0,30.0,"""/m/085jw,/m/0l14l2"""
CKogmNGkGHE,180.0,190.0,"""/m/015lz1,/m/0326g,/m/04rlf,/m/09x0r,/m/0l15bq"""
CKx6chiGvf4,40.0,50.0,"""/m/04rlf,/m/0xzly"""
CLgzTSgUu5U,70.0,80.0,"""/m/03w41f"""
CM7jMnBXw2Y,20.0,30.0,"""/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/07pt_g0,/m/0fx80y,/m/0l14_3"""
CMpfRTWVvWE,50.0,60.0,"""/m/0150b9"""
CMrLI300cAk,190.0,200.0,"""/m/015lz1,/m/04rlf,/m/05w3f"""
CNXOI1AIjKo,30.0,40.0,"""/m/01v1d8,/m/04rlf"""
CO6xHhPUbr0,30.0,40.0,"""/m/06bxc"""
CPYmDhj5vRw,510.0,520.0,"""/t/dd00006,/t/dd00125"""
CRHEuoCnI74,30.0,40.0,"""/m/01kcd,/m/06ncr,/m/085jw"""
CRUd8kY3L70,10.0,20.0,"""/m/03qjg,/m/085jw"""
CRn0H9xiDmc,0.0,10.0,"""/m/01glhc,/m/04rlf"""
CSFoZLAksRY,0.0,10.0,"""/m/011k_j,/m/04rlf"""
CSaXbTIs8gk,60.0,70.0,"""/m/015lz1,/m/04rlf,/m/07rn7sz"""
CSzMTqkLHyg,60.0,70.0,"""/m/02bxd,/m/04rlf,/m/04szw"""
CT6AQ9fhe4s,80.0,90.0,"""/m/013y1f,/m/03xq_f"""
CTXdsjN9yDs,160.0,170.0,"""/m/03p19w,/m/07yv9"""
CTdXw23Ksv8,10.0,20.0,"""/m/015lz1,/m/01lyv"""
CTgovaxEBsU,150.0,160.0,"""/m/04rlf,/m/07kc_"""
CUK5iAqPa8g,80.0,90.0,"""/m/023vsd,/m/07pdjhy,/m/083vt"""
CU_jg52YOaE,160.0,170.0,"""/m/015lz1,/m/01swy6,/m/04rlf"""
CVTWnEdvCAY,3.0,13.0,"""/m/0mbct"""
CVgLrsBPt4o,140.0,150.0,"""/m/02bxd,/m/04rlf,/m/09x0r"""
CW2U8IGzuO4,220.0,230.0,"""/m/0mbct"""
CWvOZyY0CTg,110.0,120.0,"""/m/02qmj0d"""
CYZZIkEw_jY,30.0,40.0,"""/m/026t6,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md"""
CYuYfvQv4eo,30.0,40.0,"""/m/01kcd,/m/06ncr"""
CZZSQ6rd8h0,110.0,120.0,"""/m/04rlf,/m/04szw,/m/07y_7,/m/0ggq0m,/m/0l14_3"""
CZmjSr9_TDM,30.0,40.0,"""/m/015lz1,/m/028sqc,/m/04rlf,/m/064t9,/m/07p78v5"""
CZyFrGVxeOg,210.0,220.0,"""/m/015lz1,/m/04rlf,/m/07p78v5"""
C_mhKNY8zok,30.0,40.0,"""/m/04rlf,/m/09x0r,/t/dd00003,/t/dd00004"""
CaCjiFUL6Fg,170.0,180.0,"""/m/015lz1,/m/015vgc,/m/028sqc,/m/04rlf,/m/0ggq0m"""
CanF614bJc8,330.0,340.0,"""/m/027m70_"""
CbzGQy37k-c,30.0,40.0,"""/m/04rlf,/m/04szw,/m/07y_7,/m/09x0r,/m/0gg8l"""
Cd7JefC6-Zw,230.0,240.0,"""/m/01hgjl,/m/02cz_7,/m/04rlf"""
Ce-Xok6SRPU,90.0,100.0,"""/m/01kcd,/m/07c6l"""
CeW3NLlstf4,170.0,180.0,"""/m/03q5t,/m/05148p4,/m/05r5c"""
CeaWlENtRio,530.0,540.0,"""/m/02p0sh1,/m/04rlf,/m/05pd6"""
Cf0nSdfdOmg,90.0,100.0,"""/m/03qjg,/m/085jw"""
CfOK1O8fkOc,0.0,10.0,"""/m/013y1f,/m/03xq_f"""
Cgcm8wfkrGk,0.0,7.0,"""/m/04rlf,/m/05r5wn"""
Ch5nAE76soo,250.0,260.0,"""/m/015lz1,/m/04rlf,/m/07sr1lc,/t/dd00127"""
ChAIfLwT6gU,80.0,90.0,"""/m/01d380,/m/07k1x,/m/0_ksk"""
ChqJYrmQIN4,50.0,60.0,"""/m/015lz1,/m/02p0sh1,/m/04rlf,/m/04szw,/m/05pd6,/m/09x0r,/m/0g293,/m/0mkg"""
Ck-1kRnHqro,10.0,20.0,"""/m/026t6,/m/02hnl,/m/02k_mr,/m/03t3fj,/m/0bm02,/m/0l14md"""
Ck_bvV8Aa-k,170.0,180.0,"""/m/03_d0,/m/04rlf,/m/04szw"""
Cma3MABaHsw,190.0,200.0,"""/m/01swy6"""
CpHRQ-f4UtA,140.0,150.0,"""/m/013y1f,/m/0395lw,/m/04rlf"""
CqtknE729Lw,310.0,320.0,"""/m/03m5k,/m/0d8_n"""
CrFpUNhb8Eo,30.0,40.0,"""/m/04rlf,/m/0dwsp,/m/0dwt5"""
CrkxrgTiVyk,30.0,40.0,"""/m/013y1f,/m/01s0ps,/m/03xq_f,/m/05148p4,/m/05r5c"""
CsxWEdtk3LA,70.0,80.0,"""/m/0jtg0"""
CsyrOGRxF0E,30.0,40.0,"""/m/01c194,/m/04rlf"""
CwImmV7q1MY,30.0,40.0,"""/m/03qjg,/m/085jw"""
Cwf2_jLSkSE,0.0,10.0,"""/m/016622"""
CxTFgimfNfA,30.0,40.0,"""/m/01kcd,/m/0319l"""
CxgVq6eovRU,70.0,80.0,"""/m/026t6,/m/02hnl,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md"""
Cxg_hn2cLhc,30.0,40.0,"""/m/01glhc,/m/04rlf"""
